geneName droNov galGal
C4H4ORF27 DNOV00010714 422431
C1H11ORF67 DNOV00011950 425610
GRAMD2 DNOV00002864 101748322
IRF4 DNOV00008642 374179
KDSR DNOV00009215 420902
ANLN DNOV00013535 420738
LOC422319 DNOV00005785 422319
EIF3L DNOV00013254 418033
RPIA DNOV00006364 422931
DNAJC5 DNOV00006551 419256
UBQLN4 DNOV00012340 426353
LOC429032 DNOV00000137 429032
CYP27A1 DNOV00000161 431683
TSPAN9 DNOV00017476 418263
KIAA0284 DNOV00016393 423494
LOC421965 DNOV00017719 421965
ALDH7A1 DNOV00009592 426812
TFCP2 DNOV00013070 378900
CNOT2 DNOV00004068 417851
BCMO1 DNOV00011512 395346
EGR1 DNOV00003026 373931
STK35 DNOV00016709 771724
RGL1 DNOV00002140 424446
LMX1B DNOV00016661 396312
CGRRF1 DNOV00015744 776040
ANKDD1A DNOV00006804 415525
FBF1 DNOV00000424 770159
CRK DNOV00007402 417553
PGS1 DNOV00014796 422087
LOC770936 DNOV00007626 770936
RB1 DNOV00003639 386582
LRCH2 DNOV00001591 422220
PRKCE DNOV00011030 421409
CBX8 DNOV00014784 422084
JDP2 DNOV00004015 423363
GPR132 DNOV00010262 100859188
PHKA1 DNOV00013020 422181
IL10RB DNOV00013749 395663
FAM173B DNOV00015061 428500
DDX4 DNOV00010126 395447
RSAD2 DNOV00007459 428650
CASP2 DNOV00015953 395857
MC4R DNOV00009229 428485
C20ORF20 DNOV00006513 419233
SETD5 DNOV00007625 416046
GPR144 DNOV00011765 100858563
KIF27 DNOV00004525 427456
TOPBP1 DNOV00008177 420694
TIMMDC1 DNOV00012188 418453
LOC101749694 DNOV00001588 101749694
ADAM5P DNOV00017436 423946
DBX1 DNOV00010320 422976
ANKLE2 DNOV00013006 416790
PRPF40A DNOV00015893 373972
C10ORF11 DNOV00005342 770056
NOS1AP DNOV00006253 424371
LOC101751913 DNOV00006943 101751913
DLL1 DNOV00004466 395820
MPST DNOV00004337 418048
COA5 DNOV00003135 769722
LOC422151 DNOV00009126 422151
NSUN4 DNOV00005915 424613
STX18 DNOV00003405 422848
STYK1 DNOV00014157 418310
CCNC DNOV00014029 421791
TRAM1 DNOV00008068 378918
KAT2A DNOV00015881 374232
MTCP1NB DNOV00001616 769944
NXT2 DNOV00017146 422346
NUDT2 DNOV00016137 427399
SEPHS1 DNOV00004841 426612
IBSP DNOV00012233 396071
RPL3 DNOV00002607 418016
FEM1A DNOV00008572 420157
GFER DNOV00005327 416547
RPL37A DNOV00000188 769981
SLC9A2 DNOV00003168 418719
A4GNT DNOV00010800 429136
GPR156 DNOV00010747 418333
UCHL5 DNOV00006234 424359
CEP95 DNOV00000547 417419
EXOC7 DNOV00000416 417361
ADIPOR2 DNOV00004378 418155
DDI2 DNOV00016912 425541
CLINT1 DNOV00005612 416240
HIGD1A DNOV00002445 768335
LYSMD3 DNOV00013812 427106
TAGLN DNOV00014272 396490
TK2 DNOV00009356 427551
STIM2 DNOV00011302 422799
TPH1 DNOV00006436 395799
DHRSX DNOV00016810 428007
ALG14 DNOV00009265 424484
OSTC DNOV00016772 422525
CLDN11 DNOV00007109 424990
HAPLN3 DNOV00004780 415495
R3HDM1 DNOV00014421 424292
SMN DNOV00013796 374025
TRAF7 DNOV00008725 416555
KIAA0664 DNOV00003710 417675
ADRB1 DNOV00012237 101750705
PTGS2 DNOV00002121 396451
CCDC37 DNOV00007641 427589
HIF1AN DNOV00007060 428952
ILDR1 DNOV00014852 418358
OSBPL1A DNOV00005420 421079
FAM102A DNOV00003201 417228
MRPL21 DNOV00015587 423000
FAM65C DNOV00013870 428169
NXN DNOV00006160 417619
NDST1 DNOV00005660 416274
RASL11A DNOV00004158 418932
CHST8 DNOV00009328 769263
MBIP DNOV00003965 423329
RPS12 DNOV00002392 421698
LOC422224 DNOV00001585 422224
RBM27 DNOV00003008 416348
ACADS DNOV00001368 416969
RILPL1 DNOV00000857 416822
TULP4 DNOV00002317 421658
CTTNBP2NL DNOV00000230 419870
CDC42SE2 DNOV00004536 768825
IPO8 DNOV00004352 418142
NLE1 DNOV00006155 417613
ST13 DNOV00002590 418003
KLHL3 DNOV00013101 416303
PRPSAP2 DNOV00005292 416521
NOX3 DNOV00008807 428609
THAP9 DNOV00012218 422596
SYNJ2BP DNOV00001129 430724
POU1F1 DNOV00012173 374215
LSP1 DNOV00006475 374254
PTPRQ DNOV00004108 772163
PPHLN1 DNOV00010156 417792
KIAA1143 DNOV00008154 420709
LOC101748721 DNOV00016360 101748721
PDILT DNOV00014321 431417
PDXDC1 DNOV00002237 416413
LOC421285 DNOV00003546 421285
ZMAT3 DNOV00016987 425428
PCOLCE2 DNOV00012985 429124
DMXL1 DNOV00009614 427385
PBLD DNOV00012637 423685
TDRD15 DNOV00013956 101751663
LFNG DNOV00001986 395790
PGM2 DNOV00002017 426435
PDK1 DNOV00000047 425972
IRF1 DNOV00002968 396384
PRSS23 DNOV00014956 419017
WDSUB1 DNOV00014175 424331
PRR14L DNOV00001382 416957
SUGP1 DNOV00015675 428349
MYOZ3 DNOV00005658 416271
TWSG1 DNOV00009449 374024
APEH DNOV00010929 415926
C1H13ORF27 DNOV00014217 418767
PRDX4 DNOV00015642 418601
ZMYM3 DNOV00001606 422209
VEGFA DNOV00004971 395909
TFEC DNOV00013378 417773
TATDN1 DNOV00007790 770677
C1H2ORF40 DNOV00003182 771055
LATS2 DNOV00004188 418949
B3GALT2 DNOV00006231 769122
MAP3K4 DNOV00005993 421579
TMCO1 DNOV00002217 427100
NXNL2 DNOV00004552 426175
BCO2 DNOV00011944 419792
FBXL12 DNOV00012520 396477
STARD3 DNOV00018225 770436
C24H11ORF57 DNOV00011941 419794
HSPA9 DNOV00011882 416183
MTAP DNOV00005703 431261
ZHX2 DNOV00007808 420351
ASCL2 DNOV00006468 395791
LOC426448 DNOV00015566 426448
HSD17B10 DNOV00018870 425758
LOC424766 DNOV00001814 424766
COQ4 DNOV00009507 417219
LOC421099 DNOV00007729 421099
PPAPDC3 DNOV00006742 417178
ZCCHC9 DNOV00013493 427320
LPPR4 DNOV00009254 424476
HEATR6 DNOV00003741 417661
SCCPDH DNOV00005568 421485
HSCB DNOV00016006 768938
PSKH1 DNOV00014809 415658
NRSN1 DNOV00009180 420822
LOC417404 DNOV00000529 417404
RHOF DNOV00000825 416848
TEX11 DNOV00001597 422215
VANGL1 DNOV00015102 418337
FPGT DNOV00011344 100533998
KCNA5 DNOV00014132 395115
PDGFD DNOV00018041 418978
CARHSP1 DNOV00002282 416640
C10ORF65 DNOV00008338 770036
AUH DNOV00004540 427269
ARIH2 DNOV00011465 416061
PDPN DNOV00004693 768390
SH3BP1 DNOV00013239 430939
PHRF1 DNOV00014618 426102
MICALL2 DNOV00001963 416460
RFXDC2 DNOV00003358 431530
OSBPL7 DNOV00016308 100857443
OLFM4 DNOV00014074 418826
GOLGA5 DNOV00006193 423419
TNFSF4 DNOV00006272 424384
IDH2 DNOV00013385 431056
F5 DNOV00003841 374052
CLEC18A DNOV00007513 431137
GAPVD1 DNOV00011755 417095
CASC4 DNOV00013397 415575
FAM19A2 DNOV00010882 771745
NUP205 DNOV00013416 417935
UBE2T DNOV00007295 421149
ATG13 DNOV00006673 423192
LOC419333 DNOV00015837 419333
C2H7ORF30 DNOV00006832 420616
LOC771752 DNOV00005773 771752
MAPK12 DNOV00008927 769763
LOC416752 DNOV00009779 416752
SMCR8 DNOV00005288 416519
IFFO2 DNOV00013910 419468
IRAK2 DNOV00012489 416118
PAICS DNOV00002106 396534
TACR3 DNOV00007963 768993
YTHDF1 DNOV00006523 419238
NEK8 DNOV00007360 417576
ANKFY1 DNOV00001706 417494
METAP1D DNOV00000052 424150
PLOD1 DNOV00004683 419485
RNF224 DNOV00011207 770924
LSM14B DNOV00006498 771330
TIMM17A DNOV00007298 421147
C5ORF25 DNOV00002729 416231
ADSSL1 DNOV00016396 776127
NTN1 DNOV00007174 396389
PI16 DNOV00000384 419818
SGMS1 DNOV00012042 378907
ZFYVE20 DNOV00012473 416128
GJA5 DNOV00012184 396502
LOC100859020 DNOV00009469 100859020
SHISA6 DNOV00007188 768703
MUM1 DNOV00016276 425514
PITX3 DNOV00007050 423756
GATAD1 DNOV00000970 420551
LOC422320 DNOV00005786 422320
UBE2C DNOV00016792 100859413
RNH1 DNOV00014626 423111
EPPK1 DNOV00016152 429489
EXOG DNOV00002489 420430
SHISA3 DNOV00002050 100857319
PLP1 DNOV00001634 396214
PAQR7 DNOV00001452 425505
B3GALTL DNOV00004130 428075
IFI30 DNOV00008532 420129
LOC427799 DNOV00007138 427799
FAM84B DNOV00007782 770776
TRIP11 DNOV00006199 423414
KCNV1 DNOV00005001 420278
BRD7 DNOV00007682 415730
HADHB DNOV00016778 421995
TSC22D1 DNOV00003609 396005
CNNM2 DNOV00014579 428975
OPN4 DNOV00005410 423609
LOC427001 DNOV00001893 427001
LOC100858410 DNOV00008972 100858410
LOC101750121 DNOV00013738 101750121
PCDH7 DNOV00011309 422797
C28H19ORF21 DNOV00008975 420097
TECPR2 DNOV00005513 423468
GLYR1 DNOV00009758 426988
LOC418362 DNOV00003850 418362
NUDCD3 DNOV00018467 770002
PREB DNOV00018567 100858986
CHPF2 DNOV00017558 426039
FAM219B DNOV00002908 101751273
FTO DNOV00007666 415718
YRDC DNOV00013658 419610
PSMG3 DNOV00001969 416463
POLR1D DNOV00005747 428713
NXPH1 DNOV00003851 420582
TUSC1 DNOV00018255 101751372
NCF2 DNOV00002142 424445
GAL12 DNOV00017101 414339
METTL21A DNOV00000683 424094
PLEKHA8 DNOV00006879 420637
GABRD DNOV00006086 770710
TXN2 DNOV00004326 426978
F2 DNOV00006677 395306
NOA1 DNOV00015112 422622
CA9 DNOV00015156 770004
MAP9 DNOV00010349 422406
SYBU DNOV00005002 420277
LOC419276 DNOV00009034 419276
ALG8 DNOV00016427 428097
CKAP2L DNOV00017121 426694
FANCM DNOV00009971 100857997
NLGN1 DNOV00007126 424980
UEVLD DNOV00006444 100858486
CSE1L DNOV00015544 419212
ADAMTS3 DNOV00018204 428760
SOX10 DNOV00013258 395573
PLEKHB1 DNOV00015405 419064
RNF111 DNOV00003338 374021
GNRH1 DNOV00005227 770134
LOC101747823 DNOV00018607 101747823
SOCS6 DNOV00017755 421020
EDNRB DNOV00008112 408082
ISPD DNOV00003874 420591
IL18RAP DNOV00003166 101750396
FANCC DNOV00004501 427468
LMLN DNOV00012696 424264
TYW3 DNOV00011349 424720
FZD8 DNOV00008254 374059
CBX3 DNOV00006848 395355
PRTFDC1 DNOV00016121 420499
FAM194A DNOV00013739 771833
HEATR1 DNOV00012798 425734
AAGAB DNOV00006767 415553
COL9A2 DNOV00011629 396524
NIT2 DNOV00003807 418386
UBAC1 DNOV00003466 427754
PHF21A DNOV00013769 423199
TMEM131 DNOV00003132 418689
LOC772017 DNOV00004036 772017
ASCC2 DNOV00013130 417016
BAIAP2L1 DNOV00001933 416437
CAPN9 DNOV00004453 421544
C1QTNF2 DNOV00005678 416156
MSLN DNOV00005313 416534
LOC771308 DNOV00009080 771308
SNX7 DNOV00009256 424478
SPARCL1 DNOV00012231 422586
SLC25A21 DNOV00003969 423330
PPP3CB DNOV00007033 378890
TOR3A DNOV00002185 424426
CLUL1 DNOV00005444 768430
ACRBP DNOV00012055 418280
LMCD1 DNOV00012500 416113
SPIC DNOV00006310 427915
RRP15 DNOV00008002 421353
SPDYA DNOV00001288 101748777
ADC DNOV00001500 428228
DLL4 DNOV00001045 423208
GALK1 DNOV00000433 417373
TRMT61B DNOV00001287 101748994
COL4A2 DNOV00015001 418752
C9H21ORF2 DNOV00010809 424866
SKA2 DNOV00006172 417629
PRKRIR DNOV00011963 428122
GDF3 DNOV00015818 396132
TRIM50 DNOV00013899 417461
CLPX DNOV00006802 415527
TADA2A DNOV00003748 417656
NDUFB9 DNOV00007789 420337
PRKAR1A DNOV00000575 417438
MFRP DNOV00011914 100859299
TMEM200A DNOV00002411 427076
EZR DNOV00002321 395701
EIF3M DNOV00012292 421602
SNRNP48 DNOV00015054 420925
FAF2 DNOV00002723 416225
G0S2 DNOV00000250 419860
MADD DNOV00006686 423184
GULP1 DNOV00000587 423988
CACHD1 DNOV00015311 424693
NR2E3 DNOV00002860 395289
HAND1 DNOV00005631 395812
BPNT1 DNOV00008008 421347
PDC DNOV00002122 429078
RNF146 DNOV00003926 425313
RCC1 DNOV00009849 429810
CDAN1 DNOV00001096 423239
MORC3 DNOV00007341 418513
LOC416927 DNOV00011724 416927
CPEB1 DNOV00002856 415326
LOC421419 DNOV00011009 421419
VPS37A DNOV00014840 422732
C3H2orf71 DNOV00001284 101748653
ID2 DNOV00007454 395852
CDHR5 DNOV00013839 770055
ARHGAP8 DNOV00004903 418239
RPL4 DNOV00006773 415551
MLH3 DNOV00004007 100859200
UPF3A DNOV00009727 418734
MAFA DNOV00005875 395881
AURKAIP1 DNOV00010594 419415
HIPK1 DNOV00000211 419880
LOC420721 DNOV00013469 420721
LOC101747868 DNOV00005867 101747868
MED9 DNOV00005272 416506
GRIN2C DNOV00000480 431090
FBXW7 DNOV00014600 422481
SRPX DNOV00015252 418579
RAPGEF3 DNOV00016693 426888
EVI5 DNOV00004253 424500
SNAI2 DNOV00012625 432368
CZH9ORF25 DNOV00016132 768856
PURG DNOV00016211 428737
VCPIP1 DNOV00008089 428359
C1ORF190 DNOV00005920 424608
PSMA1 DNOV00003054 395874
SHROOM3 DNOV00011678 422636
TOM1L2 DNOV00005278 416509
MAT2B DNOV00016082 416165
RAG1 DNOV00018088 423164
C14H7ORF62 DNOV00008715 771073
C5H11ORF10 DNOV00007892 422964
KLF3 DNOV00002020 429811
LOC101750925 DNOV00008705 101750925
CIB2 DNOV00014700 415363
MFAP2 DNOV00017055 100858555
ZBTB42 DNOV00016394 428913
CDCA7L DNOV00003910 420608
LOC429143 DNOV00001820 429143
SLC25A38 DNOV00008140 420717
NUDT16L1 DNOV00009810 395557
PSMC6 DNOV00015754 423586
IGF1R DNOV00006826 395889
ZNF318 DNOV00004987 421457
AFAP1 DNOV00003428 374034
FAM179B DNOV00009968 423595
TOMM20 DNOV00005961 426309
KCNQ5 DNOV00013674 421866
POLE DNOV00015939 416997
IFT74 DNOV00017169 427367
C4H4ORF21 DNOV00014919 428770
NENF DNOV00015198 421370
PEX5L DNOV00006021 429155
RPL27 DNOV00012539 396280
CCDC124 DNOV00016835 427087
SRP14 DNOV00001168 423284
GLYCTK DNOV00011365 427577
YKT6 DNOV00017777 430371
RBM22 DNOV00005657 416270
NT5E DNOV00009281 421833
LRRC10B DNOV00007888 430454
B3GNT2 DNOV00003547 421286
EDC3 DNOV00002899 415294
DACT1 DNOV00011555 723789
MEI1 DNOV00002564 417985
NFYA DNOV00000335 419917
JAG1 DNOV00001212 396043
PRKAB2 DNOV00006265 427017
IPO5 DNOV00011220 418783
LRRC72 DNOV00003877 420592
C6H10ORF71 DNOV00017048 423784
ZXDC DNOV00007640 416034
RAB24 DNOV00002711 427627
SLC25A33 DNOV00004641 419442
ZCCHC4 DNOV00011293 422806
FAM190A DNOV00017511 422518
FAM122B DNOV00001567 422236
GEMIN4 DNOV00006163 427835
RTBDN DNOV00005929 396449
ATG2B DNOV00015525 423441
TMEM38B DNOV00009380 427305
GKAP1 DNOV00004526 427455
IFNGR2 DNOV00013751 418502
EEFSEC DNOV00007662 416021
TRIAP1 DNOV00001357 416977
VSX1 DNOV00010194 395537
CHAC1 DNOV00001046 423209
SAMD9L DNOV00000983 420559
UCHL1 DNOV00002043 770302
PRDM1 DNOV00006664 445340
RNF170 DNOV00009400 427296
NFRKB DNOV00012662 419730
NT5DC1 DNOV00012848 421746
NUDCD2 DNOV00016080 416162
DZANK1 DNOV00010217 416722
HSPB3 DNOV00010112 431593
TMEM140 DNOV00016992 417940
CCK DNOV00008149 414884
RRAGC DNOV00013669 419605
MRPS25 DNOV00012472 416129
BZW2 DNOV00003879 420594
SMPD1 DNOV00018220 419077
NRBF2 DNOV00012010 423656
CHMP2B DNOV00012172 418461
SMC5 DNOV00005694 431608
FKBP1A DNOV00009018 374233
KIAA0247 DNOV00001138 423259
CDH5 DNOV00009358 374068
EXOSC2 DNOV00006735 417182
CHMP4C DNOV00015804 420201
DFFB DNOV00006118 374158
PPPDE1 DNOV00005578 421494
TIMM50 DNOV00018745 770413
CTBP1 DNOV00006395 422904
SNUPN DNOV00002920 770225
DNAJC15 DNOV00014090 418838
LOC416959 DNOV00001381 416959
DNTTIP2 DNOV00009274 424493
LOC422323 DNOV00005790 422323
MED22 DNOV00003508 417159
LOC100857164 DNOV00015838 100857164
LOC423008 DNOV00016683 423008
G6PC2 DNOV00000081 424171
FDXACB1 DNOV00011933 419800
KCNG1 DNOV00013864 419347
RFC4 DNOV00006037 424958
CAP1 DNOV00001488 419680
TOP1MT DNOV00005873 408025
SNAPC3 DNOV00005727 768769
CLIC5 DNOV00011052 422054
TNFRSF1A DNOV00010760 418325
NIPSNAP1 DNOV00001298 417018
ING4 DNOV00011781 418281
ZBTB49 DNOV00003403 422847
C9ORF23 DNOV00016127 427403
FBXO3 DNOV00012772 429495
BTBD9 DNOV00004947 421429
ITPR3 DNOV00000339 419910
METTL8 DNOV00000060 424154
PPAPDC2 DNOV00006268 424383
NDUFA10 DNOV00017856 424032
PRMT7 DNOV00011433 415620
TGFB3 DNOV00004020 396438
CCR6 DNOV00005970 769278
HSPB2 DNOV00011936 414136
EMG1 DNOV00011802 418292
PCYOX1L DNOV00002667 416200
LHFPL2 DNOV00002773 416369
LOC769277 DNOV00012400 769277
LOC101750875 DNOV00016526 101750875
KLHL18 DNOV00016063 420406
LOC101748694 DNOV00014403 101748694
ZUFSP DNOV00012841 421739
TFAP2D DNOV00011076 771525
LOC426514 DNOV00008243 426514
LOC100857837 DNOV00013221 100857837
LOC769676 DNOV00002327 769676
MATN3 DNOV00016477 395954
TOP2B DNOV00016365 395966
NCAPD2 DNOV00012066 418275
GATAD2B DNOV00017388 426098
ATP9A DNOV00013859 419345
B3GNT6 DNOV00016832 100859103
SRSF6 DNOV00007008 419116
LOC768768 DNOV00014047 768768
SRC DNOV00008502 396442
TRABD2B DNOV00005896 424623
RAB27A DNOV00015602 415410
C3H6ORF186 DNOV00006626 421758
HNRNPA0 DNOV00013102 416302
REPS1 DNOV00002355 421678
PCGF5 DNOV00006593 423796
TRIM23 DNOV00002806 427164
MAD2L1 DNOV00011259 422675
CYP21A2 DNOV00018508 429828
RPS6KA2 DNOV00005975 421570
SASH3 DNOV00014109 422138
C7ORF23 DNOV00004853 418647
TNFRSF9 DNOV00014974 419365
HTATIP2 DNOV00006243 424363
FUBP3 DNOV00006733 417184
TELO2 DNOV00009767 416757
SLC23A2 DNOV00014057 419520
MRPS35 DNOV00015626 419048
SEPT10 DNOV00009723 418732
USP19 DNOV00011474 100858727
SLC39A8 DNOV00007975 430411
ST3GAL2 DNOV00010027 395139
SBNO2 DNOV00008958 420104
FOLH1 DNOV00006916 419011
SNRK DNOV00001022 420675
PLS1 DNOV00012983 396291
TOLLIP DNOV00006490 423099
CKAP2 DNOV00003670 418882
LOC101751907 DNOV00010161 101751907
LOC423462 DNOV00005506 423462
FECH DNOV00014384 374020
SCP2 DNOV00004609 396550
RUNX2 DNOV00011057 373919
HEMGN DNOV00014990 427378
IFT122 DNOV00012481 416123
TJP3 DNOV00008233 420070
MEX3A DNOV00012337 101747646
CHST6 DNOV00013465 770257
SAMM50 DNOV00004895 418234
NUDT4 DNOV00008402 417897
GPX3 DNOV00005654 427638
ZFP64 DNOV00013857 419342
PET112 DNOV00014599 422480
TSSK3 DNOV00001514 771376
BRCA1 DNOV00012544 373983
LOC100859605 DNOV00011132 100859605
C3H6ORF94 DNOV00002328 421665
SH3BGRL DNOV00001646 422277
FAM173A DNOV00002316 416404
NMNAT3 DNOV00001844 424820
VENTX DNOV00006555 101750857
ARHGAP40 DNOV00008523 419168
NIPAL2 DNOV00005086 771428
PRRG3 DNOV00016952 422291
LGMN DNOV00006194 423418
MYLK3 DNOV00007708 415748
C14H16ORF42 DNOV00016713 416590
NUP155 DNOV00012727 427443
RPS4X DNOV00013017 396001
CHMP1B DNOV00009117 422143
SIX4 DNOV00010229 395601
SMYD3 DNOV00005571 421489
KCNK16 DNOV00004938 772022
KIAA0226 DNOV00009702 424920
ATP5S DNOV00009993 423574
THAP5 DNOV00010169 417784
CHTF18 DNOV00005310 416531
CHRNA2 DNOV00016303 395607
AMN1 DNOV00004347 418137
LOC101748527 DNOV00003394 101748527
NUBP1 DNOV00002269 416634
MPHOSPH10 DNOV00003315 415384
PI4K2B DNOV00011292 422807
INPP5B DNOV00013661 419609
PSMA6 DNOV00010073 423326
CCNL1 DNOV00009909 425024
CCNJ DNOV00006565 423821
USP4 DNOV00013280 415937
APBA2 DNOV00003317 415386
KCNJ11 DNOV00003031 428846
C2H18ORF19 DNOV00009421 421045
PRDX1 DNOV00005935 424598
ETV4 DNOV00012549 395747
GYG2 DNOV00016807 418660
DLD DNOV00009565 417699
RAP1GAP2 DNOV00003708 427841
TMEM126A DNOV00015396 426392
KCTD19 DNOV00007518 769782
SCG5 DNOV00013325 769742
LOC769701 DNOV00008925 769701
INHA DNOV00000130 424197
APC DNOV00012577 415607
C13H5orf47 DNOV00002688 100859548
SDF4 DNOV00010609 419423
PRPF19 DNOV00007874 430767
ZNF236 DNOV00016455 421008
COL3A1 DNOV00000588 396340
STT3B DNOV00001036 428444
TNFAIP8L1 DNOV00008578 420162
GPATCH3 DNOV00001426 419577
METTL11B DNOV00006289 429066
LOC101749230 DNOV00015527 101749230
NIT1 DNOV00018113 429566
SARM1 DNOV00007376 417568
FAM20C DNOV00001938 416445
DPY19L4 DNOV00005062 420229
PRRC2C DNOV00006283 424393
TMEM116 DNOV00000794 416881
PENK DNOV00018311 421131
MGAT4C DNOV00016636 427873
PDHX DNOV00012782 423154
DDX6 DNOV00013932 419783
SEC13 DNOV00012486 416119
NPM3 DNOV00008315 770430
RNF216 DNOV00005249 416486
MGAT2 DNOV00009984 428925
ZHX1 DNOV00007802 420347
CTDP1 DNOV00009208 420813
HDAC2 DNOV00012853 395635
RNASET2 DNOV00005972 421569
MTFR1 DNOV00017713 395222
DCLRE1B DNOV00000212 428269
CALR3 DNOV00008555 420146
DNER DNOV00001888 424786
RCN1 DNOV00012297 428602
CEP164 DNOV00014276 419769
BOD1L DNOV00003390 422838
QTRTD1 DNOV00014862 418351
WDR17 DNOV00008586 422570
NDUFS7 DNOV00016274 770724
PLCD3 DNOV00012866 428279
SLC25A47 DNOV00005493 423457
LOC100859810 DNOV00002707 100859810
ABI3 DNOV00010493 419988
PARP9 DNOV00012693 424269
ELK3 DNOV00008375 417919
GALNTL6 DNOV00010708 422560
SYT11 DNOV00012725 429166
ARNT2 DNOV00004757 415481
ARSG DNOV00000573 427811
PRC1 DNOV00016822 770336
LOC770492 DNOV00015585 770492
GALM DNOV00003563 426268
VPS37B DNOV00000842 416835
LOC100857269 DNOV00010678 100857269
TCEA1 DNOV00012607 421119
TMEM71 DNOV00005828 101749956
FAM91A1 DNOV00007795 770621
GOSR2 DNOV00012885 419973
F2RL1 DNOV00002762 427213
ZFAND2A DNOV00001960 425104
MRPS5 DNOV00003576 416706
GDNF DNOV00012729 395569
TFB1M DNOV00008805 428608
C7ORF10 DNOV00012895 420768
ABCA8 DNOV00000579 417440
FAM114A2 DNOV00005635 416262
GPR126 DNOV00002340 421673
CSRP1 DNOV00007275 396176
OLA1 DNOV00000037 424144
DDX19B DNOV00013926 426504
CEP55 DNOV00006578 423804
HEBP2 DNOV00002154 424441
TM2D1 DNOV00016103 775978
STRN DNOV00005546 421470
AAMP DNOV00000178 769880
WTAP DNOV00006007 421588
FBXO7 DNOV00004305 418063
CCDC153 DNOV00011920 769857
PIWIL1 DNOV00014092 416804
INPP5J DNOV00001293 416996
SLC25A43 DNOV00008878 422371
METTL22 DNOV00002286 425865
C22ORF36 DNOV00001400 769750
FSD1L DNOV00009384 427302
RBM24 DNOV00011591 420846
DNAAF1 DNOV00011443 415702
HTR2B DNOV00009709 395581
LOC426710 DNOV00007983 426710
LOC416530 DNOV00005308 416530
GRAMD4 DNOV00009543 425953
RPL30 DNOV00005080 425416
MTMR6 DNOV00004170 418938
GALNT6 DNOV00013078 429501
CHMP4B DNOV00017084 419150
NOL9 DNOV00014964 770191
MYOZ2 DNOV00011267 422682
B4GALT4 DNOV00015097 418341
INO80C DNOV00016848 420956
PTGES2 DNOV00009515 417214
ANPEP DNOV00013388 395667
WDR86 DNOV00002495 770203
LOC424872 DNOV00010801 424872
CUEDC1 DNOV00003737 417665
DNLZ DNOV00003474 772152
ARL4A DNOV00003863 420589
ZYG11B DNOV00004611 424645
HAUS3 DNOV00006414 771514
HRAS DNOV00014623 396229
CLTC DNOV00006177 395272
TMEM135 DNOV00014958 419015
GAL3ST4 DNOV00013562 429133
SEPSECS DNOV00011291 422808
GAS8 DNOV00018161 415858
TRIM25 DNOV00000525 417401
SBK2 DNOV00015059 420929
PDGFA DNOV00001945 374196
GOLPH3 DNOV00010843 427422
ASIP DNOV00017787 419147
NET1 DNOV00015741 416693
XCR1 DNOV00008175 428452
OMD DNOV00017342 101747586
ZNF131 DNOV00017833 431588
SGK2 DNOV00008525 419166
BICD2 DNOV00013195 415990
ATP8B1 DNOV00014385 426857
CTSA DNOV00016799 428163
YEATS2 DNOV00001813 424764
FZD4 DNOV00014957 373887
ANO6 DNOV00014523 417802
C8G DNOV00011184 770691
RIT2 DNOV00017634 770660
SLC30A8 DNOV00007830 420285
PIGN DNOV00009222 420908
LGALS1 DNOV00013242 396491
CRIPT DNOV00011024 421412
AMT DNOV00010933 395566
U2AF1 DNOV00010863 395370
SCPEP1 DNOV00000527 417403
FBXO45 DNOV00013556 770111
PROKR2 DNOV00003590 421263
TTLL4 DNOV00000163 424209
SLC24A6 DNOV00001330 417032
LOC776504 DNOV00007840 776504
IK DNOV00012382 416133
PDZD8 DNOV00012262 428984
LOC418836 DNOV00014088 418836
LOC101750530 DNOV00004847 101750530
LOC100858942 DNOV00013081 100858942
SV2B DNOV00015712 427508
CHADL DNOV00002581 417998
CPZ DNOV00003435 395266
TRMT61A DNOV00005527 423481
KCNK12 DNOV00001291 428554
ECHDC3 DNOV00004828 419098
ADAMTS2 DNOV00002635 416291
TIPIN DNOV00006776 415548
DTX4 DNOV00015020 395516
RAE1 DNOV00015849 419324
ACO2 DNOV00002572 374009
QDPR DNOV00003374 426335
LOC100857811 DNOV00012358 100857811
TMCC3 DNOV00008394 417905
C15H22ORF13 DNOV00001398 416948
TMPRSS15 DNOV00012120 427967
AGA DNOV00008594 422558
C1H12ORF53 DNOV00011787 418282
SPTSSB DNOV00007075 425008
AHI1 DNOV00002382 421693
ITSN2 DNOV00013971 421979
ZDHHC17 DNOV00004093 417867
DMC1 DNOV00002621 427903
GLMN DNOV00004250 424503
MAB21L1 DNOV00014534 395208
WDR72 DNOV00015605 427497
S1PR2 DNOV00018404 100857976
GARNL3 DNOV00016670 417087
EMILIN2 DNOV00005456 421058
PWWP2A DNOV00005675 416153
HSF1 DNOV00009159 422169
FBXO2 DNOV00004670 419495
ARHGAP35 DNOV00018651 425730
ORC3 DNOV00011832 421822
TSR1 DNOV00007380 417565
TNFRSF18 DNOV00010611 419424
PSMC3 DNOV00006690 423182
MBLAC2 DNOV00013814 431565
MIA2 DNOV00003980 423339
SEPN1 DNOV00001455 419587
GALK2 DNOV00008825 415596
HNRNPAB DNOV00013110 396268
ZNF821 DNOV00013454 415878
ETAA1 DNOV00003521 421269
MLST8 DNOV00008722 416558
CDO1 DNOV00015920 427391
CDCA7 DNOV00000040 425630
GPR37L1 DNOV00007255 421176
IMPACT DNOV00005419 421080
